,id,type,DEG_tp2_tp4,GO_id
663,FUN_014090,gene,no,GO:0005509
664,FUN_014090,gene,no,GO:0005604
665,FUN_014090,gene,no,GO:0005615
666,FUN_014090,gene,no,GO:0007411
667,FUN_014090,gene,no,GO:0008347
668,FUN_014090,gene,no,GO:0030198
669,FUN_014090,gene,no,GO:0031012
670,FUN_014090,gene,no,GO:0031104
671,FUN_014090,gene,no,GO:0031175
672,FUN_014090,gene,no,GO:0048678
673,FUN_014090,gene,no,GO:0062023
674,FUN_014090,gene,no,GO:0120216
675,FUN_011976,gene,no,GO:0001503
676,FUN_011976,gene,no,GO:0002931
677,FUN_011976,gene,no,GO:0004930
678,FUN_011976,gene,no,GO:0005178
679,FUN_011976,gene,no,GO:0005509
680,FUN_011976,gene,no,GO:0005513
681,FUN_011976,gene,no,GO:0005634
682,FUN_011976,gene,no,GO:0005737
683,FUN_011976,gene,no,GO:0005886
684,FUN_011976,gene,no,GO:0006874
685,FUN_011976,gene,no,GO:0006915
686,FUN_011976,gene,no,GO:0007186
687,FUN_011976,gene,no,GO:0007193
688,FUN_011976,gene,no,GO:0007200
689,FUN_011976,gene,no,GO:0007254
690,FUN_011976,gene,no,GO:0008284
691,FUN_011976,gene,no,GO:0009986
692,FUN_011976,gene,no,GO:0010038
693,FUN_011976,gene,no,GO:0010628
694,FUN_011976,gene,no,GO:0014070
695,FUN_011976,gene,no,GO:0016020
696,FUN_011976,gene,no,GO:0016323
697,FUN_011976,gene,no,GO:0016324
698,FUN_011976,gene,no,GO:0016597
699,FUN_011976,gene,no,GO:0019901
700,FUN_011976,gene,no,GO:0030424
701,FUN_011976,gene,no,GO:0032024
702,FUN_011976,gene,no,GO:0032781
703,FUN_011976,gene,no,GO:0032782
704,FUN_011976,gene,no,GO:0035729
705,FUN_011976,gene,no,GO:0042311
706,FUN_011976,gene,no,GO:0042803
707,FUN_011976,gene,no,GO:0043005
708,FUN_011976,gene,no,GO:0043025
709,FUN_011976,gene,no,GO:0043679
710,FUN_011976,gene,no,GO:0044325
711,FUN_011976,gene,no,GO:0045907
712,FUN_011976,gene,no,GO:0048754
713,FUN_011976,gene,no,GO:0050927
714,FUN_011976,gene,no,GO:0051592
715,FUN_011976,gene,no,GO:0051924
716,FUN_011976,gene,no,GO:0060613
717,FUN_011976,gene,no,GO:0070374
718,FUN_011976,gene,no,GO:0070509
719,FUN_011976,gene,no,GO:0071305
720,FUN_011976,gene,no,GO:0071333
721,FUN_011976,gene,no,GO:0071404
722,FUN_011976,gene,no,GO:0071456
723,FUN_011976,gene,no,GO:0071774
724,FUN_011976,gene,no,GO:0090280
725,FUN_011976,gene,no,GO:1901653
726,FUN_011976,gene,no,GO:1902476
727,FUN_012073,gene,no,GO:0005737
728,FUN_012073,gene,no,GO:0006397
729,FUN_012073,gene,no,GO:0016274
730,FUN_012073,gene,no,GO:0018216
731,FUN_012073,gene,no,GO:0035241
732,FUN_012073,gene,no,GO:0035243
733,FUN_012091,gene,no,GO:0008061
734,FUN_012091,gene,no,GO:0016020
735,FUN_012091,gene,no,GO:0046872
736,FUN_014880,gene,no,GO:0036381
737,FUN_014880,gene,no,GO:0042823
738,FUN_014881,gene,no,GO:0004175
739,FUN_014881,gene,no,GO:0005737
740,FUN_014881,gene,no,GO:0006508
741,FUN_014881,gene,no,GO:0031647
742,FUN_014881,gene,no,GO:0097153
743,FUN_014881,gene,no,GO:0097199
744,FUN_014881,gene,no,GO:0097200
745,FUN_014881,gene,no,GO:1902004
746,FUN_014942,gene,no,GO:0000785
747,FUN_014942,gene,no,GO:0000978
748,FUN_014942,gene,no,GO:0000981
749,FUN_014942,gene,no,GO:0001525
750,FUN_014942,gene,no,GO:0001568
751,FUN_014942,gene,no,GO:0001708
752,FUN_014942,gene,no,GO:0001755
753,FUN_014942,gene,no,GO:0001934
754,FUN_014942,gene,no,GO:0001945
755,FUN_014942,gene,no,GO:0002053
756,FUN_014942,gene,no,GO:0003007
757,FUN_014942,gene,no,GO:0003148
758,FUN_014942,gene,no,GO:0003151
759,FUN_014942,gene,no,GO:0003677
760,FUN_014942,gene,no,GO:0005634
761,FUN_014942,gene,no,GO:0006357
762,FUN_014942,gene,no,GO:0007368
763,FUN_014942,gene,no,GO:0007389
764,FUN_014942,gene,no,GO:0007498
765,FUN_014942,gene,no,GO:0007507
766,FUN_014942,gene,no,GO:0007517
767,FUN_014942,gene,no,GO:0007605
768,FUN_014942,gene,no,GO:0008283
769,FUN_014942,gene,no,GO:0008284
770,FUN_014942,gene,no,GO:0009952
771,FUN_014942,gene,no,GO:0021644
772,FUN_014942,gene,no,GO:0030855
773,FUN_014942,gene,no,GO:0030878
774,FUN_014942,gene,no,GO:0035176
775,FUN_014942,gene,no,GO:0035909
776,FUN_014942,gene,no,GO:0042471
777,FUN_014942,gene,no,GO:0042472
778,FUN_014942,gene,no,GO:0042473
779,FUN_014942,gene,no,GO:0042474
780,FUN_014942,gene,no,GO:0042475
781,FUN_014942,gene,no,GO:0042693
782,FUN_014942,gene,no,GO:0042803
783,FUN_014942,gene,no,GO:0043410
784,FUN_014942,gene,no,GO:0043565
785,FUN_014942,gene,no,GO:0043587
786,FUN_014942,gene,no,GO:0044344
787,FUN_014942,gene,no,GO:0045596
788,FUN_014942,gene,no,GO:0045893
789,FUN_014942,gene,no,GO:0045944
790,FUN_014942,gene,no,GO:0046983
791,FUN_014942,gene,no,GO:0048384
792,FUN_014942,gene,no,GO:0048514
793,FUN_014942,gene,no,GO:0048538
794,FUN_014942,gene,no,GO:0048644
795,FUN_014942,gene,no,GO:0048701
796,FUN_014942,gene,no,GO:0048703
797,FUN_014942,gene,no,GO:0048752
798,FUN_014942,gene,no,GO:0048844
799,FUN_014942,gene,no,GO:0050679
800,FUN_014942,gene,no,GO:0060017
801,FUN_014942,gene,no,GO:0060023
802,FUN_014942,gene,no,GO:0060037
803,FUN_014942,gene,no,GO:0060325
804,FUN_014942,gene,no,GO:0060415
805,FUN_014942,gene,no,GO:0060982
806,FUN_014942,gene,no,GO:0070166
807,FUN_014942,gene,no,GO:0071300
808,FUN_014942,gene,no,GO:0090103
809,FUN_014942,gene,no,GO:0097152
810,FUN_014942,gene,no,GO:1990837
811,FUN_014942,gene,no,GO:2000027
812,FUN_014942,gene,no,GO:2001037
813,FUN_014942,gene,no,GO:2001054
814,FUN_014965,gene,no,GO:0003824
815,FUN_015026,gene,no,GO:0005509
816,FUN_015276,gene,no,GO:0004517
817,FUN_015276,gene,no,GO:0005516
818,FUN_015276,gene,no,GO:0005634
819,FUN_015276,gene,no,GO:0005829
820,FUN_015276,gene,no,GO:0005886
821,FUN_015276,gene,no,GO:0006527
822,FUN_015276,gene,no,GO:0006809
823,FUN_015276,gene,no,GO:0006954
824,FUN_015276,gene,no,GO:0007263
825,FUN_015276,gene,no,GO:0009725
826,FUN_015276,gene,no,GO:0010181
827,FUN_015276,gene,no,GO:0012506
828,FUN_015276,gene,no,GO:0016491
829,FUN_015276,gene,no,GO:0018119
830,FUN_015276,gene,no,GO:0020037
831,FUN_015276,gene,no,GO:0031284
832,FUN_015276,gene,no,GO:0032310
833,FUN_015276,gene,no,GO:0032496
834,FUN_015276,gene,no,GO:0032755
835,FUN_015276,gene,no,GO:0032757
836,FUN_015276,gene,no,GO:0042742
837,FUN_015276,gene,no,GO:0045776
838,FUN_015276,gene,no,GO:0046872
839,FUN_015276,gene,no,GO:0050660
840,FUN_015276,gene,no,GO:0050661
841,FUN_015276,gene,no,GO:1900015
842,FUN_015405,gene,no,GO:0004862
843,FUN_015405,gene,no,GO:0005737
844,FUN_015405,gene,no,GO:0005952
845,FUN_015405,gene,no,GO:0030552
846,FUN_015405,gene,no,GO:0034236
847,FUN_015405,gene,no,GO:2000480
848,FUN_016008,gene,no,GO:0003964
849,FUN_016530,gene,no,GO:0000922
850,FUN_016530,gene,no,GO:0005737
851,FUN_016530,gene,no,GO:0005815
852,FUN_016530,gene,no,GO:0007049
853,FUN_016530,gene,no,GO:0007346
854,FUN_016530,gene,no,GO:0019900
855,FUN_016530,gene,no,GO:0030496
856,FUN_016530,gene,no,GO:0051301
857,FUN_016540,gene,no,GO:0000922
858,FUN_016540,gene,no,GO:0005737
859,FUN_016540,gene,no,GO:0005815
860,FUN_016540,gene,no,GO:0007049
861,FUN_016540,gene,no,GO:0007346
862,FUN_016540,gene,no,GO:0019900
863,FUN_016540,gene,no,GO:0030496
864,FUN_016540,gene,no,GO:0051301
865,FUN_016557,gene,no,GO:0000922
866,FUN_016557,gene,no,GO:0005737
867,FUN_016557,gene,no,GO:0005815
868,FUN_016557,gene,no,GO:0007049
869,FUN_016557,gene,no,GO:0007346
870,FUN_016557,gene,no,GO:0019900
871,FUN_016557,gene,no,GO:0030496
872,FUN_016557,gene,no,GO:0051301
873,FUN_016578,gene,no,GO:0003684
874,FUN_016578,gene,no,GO:0003906
875,FUN_016578,gene,no,GO:0005634
876,FUN_016578,gene,no,GO:0005654
877,FUN_016578,gene,no,GO:0005694
878,FUN_016578,gene,no,GO:0005737
879,FUN_016578,gene,no,GO:0005815
880,FUN_016578,gene,no,GO:0005829
881,FUN_016578,gene,no,GO:0006284
882,FUN_016578,gene,no,GO:0006287
883,FUN_016578,gene,no,GO:0006979
884,FUN_016578,gene,no,GO:0008022
885,FUN_016578,gene,no,GO:0008270
886,FUN_016578,gene,no,GO:0016798
887,FUN_016578,gene,no,GO:0019104
888,FUN_016578,gene,no,GO:0032074
889,FUN_016578,gene,no,GO:0045008
890,FUN_016578,gene,no,GO:0140078
891,FUN_016635,gene,no,GO:0004334
892,FUN_016635,gene,no,GO:0005829
893,FUN_016635,gene,no,GO:0006527
894,FUN_016635,gene,no,GO:0006559
895,FUN_016635,gene,no,GO:0006572
896,FUN_016635,gene,no,GO:0006629
897,FUN_016635,gene,no,GO:0046872
898,FUN_016635,gene,no,GO:0070062
899,FUN_016635,gene,no,GO:1902000
900,FUN_016695,gene,no,GO:0004930
901,FUN_016695,gene,no,GO:0005886
902,FUN_016695,gene,no,GO:0016500
903,FUN_016696,gene,no,GO:0000049
904,FUN_016696,gene,no,GO:0005506
905,FUN_016696,gene,no,GO:0005737
906,FUN_016696,gene,no,GO:0016706
907,FUN_016696,gene,no,GO:0031591
908,FUN_016696,gene,no,GO:0042803
909,FUN_016696,gene,no,GO:0102524
910,FUN_016698,gene,no,GO:0004930
911,FUN_016698,gene,no,GO:0005886
912,FUN_016698,gene,no,GO:0016500
913,FUN_018533,gene,no,GO:0004722
914,FUN_018533,gene,no,GO:0006470
915,FUN_019017,gene,no,GO:0003964
916,FUN_019017,gene,no,GO:0046872
917,FUN_018086,gene,no,GO:0003824
918,FUN_017790,gene,no,GO:0001745
919,FUN_017790,gene,no,GO:0002052
920,FUN_017790,gene,no,GO:0002213
921,FUN_017790,gene,no,GO:0003682
922,FUN_017790,gene,no,GO:0003713
923,FUN_017790,gene,no,GO:0004888
924,FUN_017790,gene,no,GO:0005509
925,FUN_017790,gene,no,GO:0005634
926,FUN_017790,gene,no,GO:0005654
927,FUN_017790,gene,no,GO:0005737
928,FUN_017790,gene,no,GO:0005768
929,FUN_017790,gene,no,GO:0005769
930,FUN_017790,gene,no,GO:0005770
931,FUN_017790,gene,no,GO:0005783
932,FUN_017790,gene,no,GO:0005788
933,FUN_017790,gene,no,GO:0005796
934,FUN_017790,gene,no,GO:0005829
935,FUN_017790,gene,no,GO:0005886
936,FUN_017790,gene,no,GO:0005912
937,FUN_017790,gene,no,GO:0006110
938,FUN_017790,gene,no,GO:0007015
939,FUN_017790,gene,no,GO:0007219
940,FUN_017790,gene,no,GO:0007293
941,FUN_017790,gene,no,GO:0007297
942,FUN_017790,gene,no,GO:0007298
943,FUN_017790,gene,no,GO:0007346
944,FUN_017790,gene,no,GO:0007391
945,FUN_017790,gene,no,GO:0007400
946,FUN_017790,gene,no,GO:0007403
947,FUN_017790,gene,no,GO:0007405
948,FUN_017790,gene,no,GO:0007411
949,FUN_017790,gene,no,GO:0007422
950,FUN_017790,gene,no,GO:0007423
951,FUN_017790,gene,no,GO:0007440
952,FUN_017790,gene,no,GO:0007455
953,FUN_017790,gene,no,GO:0007474
954,FUN_017790,gene,no,GO:0007476
955,FUN_017790,gene,no,GO:0007478
956,FUN_017790,gene,no,GO:0007480
957,FUN_017790,gene,no,GO:0007498
958,FUN_017790,gene,no,GO:0007521
959,FUN_017790,gene,no,GO:0007616
960,FUN_017790,gene,no,GO:0008045
961,FUN_017790,gene,no,GO:0008284
962,FUN_017790,gene,no,GO:0008340
963,FUN_017790,gene,no,GO:0008347
964,FUN_017790,gene,no,GO:0008356
965,FUN_017790,gene,no,GO:0008407
966,FUN_017790,gene,no,GO:0008587
967,FUN_017790,gene,no,GO:0009608
968,FUN_017790,gene,no,GO:0009950
969,FUN_017790,gene,no,GO:0009986
970,FUN_017790,gene,no,GO:0010001
971,FUN_017790,gene,no,GO:0010628
972,FUN_017790,gene,no,GO:0010629
973,FUN_017790,gene,no,GO:0014018
974,FUN_017790,gene,no,GO:0014019
975,FUN_017790,gene,no,GO:0016020
976,FUN_017790,gene,no,GO:0016324
977,FUN_017790,gene,no,GO:0016330
978,FUN_017790,gene,no,GO:0016348
979,FUN_017790,gene,no,GO:0016360
980,FUN_017790,gene,no,GO:0022416
981,FUN_017790,gene,no,GO:0030139
982,FUN_017790,gene,no,GO:0030154
983,FUN_017790,gene,no,GO:0030707
984,FUN_017790,gene,no,GO:0030713
985,FUN_017790,gene,no,GO:0030718
986,FUN_017790,gene,no,GO:0030720
987,FUN_017790,gene,no,GO:0032991
988,FUN_017790,gene,no,GO:0035035
989,FUN_017790,gene,no,GO:0035153
990,FUN_017790,gene,no,GO:0035162
991,FUN_017790,gene,no,GO:0035167
992,FUN_017790,gene,no,GO:0035171
993,FUN_017790,gene,no,GO:0035172
994,FUN_017790,gene,no,GO:0035204
995,FUN_017790,gene,no,GO:0035214
996,FUN_017790,gene,no,GO:0035222
997,FUN_017790,gene,no,GO:0036011
998,FUN_017790,gene,no,GO:0036099
999,FUN_017790,gene,no,GO:0036335
1000,FUN_017790,gene,no,GO:0040008
1001,FUN_017790,gene,no,GO:0042686
1002,FUN_017790,gene,no,GO:0042688
1003,FUN_017790,gene,no,GO:0042691
1004,FUN_017790,gene,no,GO:0043525
1005,FUN_017790,gene,no,GO:0043697
1006,FUN_017790,gene,no,GO:0045165
1007,FUN_017790,gene,no,GO:0045316
1008,FUN_017790,gene,no,GO:0045466
1009,FUN_017790,gene,no,GO:0045595
1010,FUN_017790,gene,no,GO:0045893
1011,FUN_017790,gene,no,GO:0045944
1012,FUN_017790,gene,no,GO:0046331
1013,FUN_017790,gene,no,GO:0046666
1014,FUN_017790,gene,no,GO:0046667
1015,FUN_017790,gene,no,GO:0046716
1016,FUN_017790,gene,no,GO:0046843
1017,FUN_017790,gene,no,GO:0048052
1018,FUN_017790,gene,no,GO:0048056
1019,FUN_017790,gene,no,GO:0048190
1020,FUN_017790,gene,no,GO:0048477
1021,FUN_017790,gene,no,GO:0048542
1022,FUN_017790,gene,no,GO:0048627
1023,FUN_017790,gene,no,GO:0048664
1024,FUN_017790,gene,no,GO:0048665
1025,FUN_017790,gene,no,GO:0048749
1026,FUN_017790,gene,no,GO:0048803
1027,FUN_017790,gene,no,GO:0048863
1028,FUN_017790,gene,no,GO:0050699
1029,FUN_017790,gene,no,GO:0050767
1030,FUN_017790,gene,no,GO:0050768
1031,FUN_017790,gene,no,GO:0050877
1032,FUN_017790,gene,no,GO:0051489
1033,FUN_017790,gene,no,GO:0060250
1034,FUN_017790,gene,no,GO:0060288
1035,FUN_017790,gene,no,GO:0060289
1036,FUN_017790,gene,no,GO:0060571
1037,FUN_017790,gene,no,GO:0061331
1038,FUN_017790,gene,no,GO:0061382
1039,FUN_017790,gene,no,GO:0097150
1040,FUN_017790,gene,no,GO:1900087
1041,FUN_017790,gene,no,GO:1902692
1042,FUN_017790,gene,no,GO:1990433
1043,FUN_017790,gene,no,GO:2000035
1044,FUN_017790,gene,no,GO:2000048
1045,FUN_018202,gene,no,GO:0000922
1046,FUN_018202,gene,no,GO:0005737
1047,FUN_018202,gene,no,GO:0005815
1048,FUN_018202,gene,no,GO:0007049
1049,FUN_018202,gene,no,GO:0007346
1050,FUN_018202,gene,no,GO:0019900
1051,FUN_018202,gene,no,GO:0030496
1052,FUN_018202,gene,no,GO:0051301
1053,FUN_018245,gene,no,GO:0000922
1054,FUN_018245,gene,no,GO:0005737
1055,FUN_018245,gene,no,GO:0005815
1056,FUN_018245,gene,no,GO:0007049
1057,FUN_018245,gene,no,GO:0007346
1058,FUN_018245,gene,no,GO:0019900
1059,FUN_018245,gene,no,GO:0030496
1060,FUN_018245,gene,no,GO:0051301
1061,FUN_018323,gene,no,GO:0002042
1062,FUN_018323,gene,no,GO:0003148
1063,FUN_018323,gene,no,GO:0003180
1064,FUN_018323,gene,no,GO:0003184
1065,FUN_018323,gene,no,GO:0003272
1066,FUN_018323,gene,no,GO:0005737
1067,FUN_018323,gene,no,GO:0005886
1068,FUN_018323,gene,no,GO:0006919
1069,FUN_018323,gene,no,GO:0007155
1070,FUN_018323,gene,no,GO:0007156
1071,FUN_018323,gene,no,GO:0007399
1072,FUN_018323,gene,no,GO:0008046
1073,FUN_018323,gene,no,GO:0009986
1074,FUN_018323,gene,no,GO:0010628
1075,FUN_018323,gene,no,GO:0010629
1076,FUN_018323,gene,no,GO:0016199
1077,FUN_018323,gene,no,GO:0021836
1078,FUN_018323,gene,no,GO:0030275
1079,FUN_018323,gene,no,GO:0030336
1080,FUN_018323,gene,no,GO:0030424
1081,FUN_018323,gene,no,GO:0033116
1082,FUN_018323,gene,no,GO:0033600
1083,FUN_018323,gene,no,GO:0035025
1084,FUN_018323,gene,no,GO:0035385
1085,FUN_018323,gene,no,GO:0035481
1086,FUN_018323,gene,no,GO:0035904
1087,FUN_018323,gene,no,GO:0042802
1088,FUN_018323,gene,no,GO:0043406
1089,FUN_018323,gene,no,GO:0050772
1090,FUN_018323,gene,no,GO:0050925
1091,FUN_018323,gene,no,GO:0060412
1092,FUN_018323,gene,no,GO:0070100
1093,FUN_018323,gene,no,GO:1900748
1094,FUN_018403,gene,no,GO:0003677
1095,FUN_018403,gene,no,GO:0003904
1096,FUN_018403,gene,no,GO:0006281
1097,FUN_022561,gene,no,GO:0002412
1098,FUN_022561,gene,no,GO:0005201
1099,FUN_022561,gene,no,GO:0005615
1100,FUN_022561,gene,no,GO:0005768
1101,FUN_022561,gene,no,GO:0009897
1102,FUN_022561,gene,no,GO:0009986
1103,FUN_022561,gene,no,GO:0016324
1104,FUN_022561,gene,no,GO:0042589
1105,FUN_022561,gene,no,GO:0045087
1106,FUN_022561,gene,no,GO:0045121
1107,FUN_022561,gene,no,GO:1990266
1108,FUN_022615,gene,no,GO:0000139
1109,FUN_022615,gene,no,GO:0001501
1110,FUN_022615,gene,no,GO:0001503
1111,FUN_022615,gene,no,GO:0001569
1112,FUN_022615,gene,no,GO:0001649
1113,FUN_022615,gene,no,GO:0001701
1114,FUN_022615,gene,no,GO:0001708
1115,FUN_022615,gene,no,GO:0001763
1116,FUN_022615,gene,no,GO:0001944
1117,FUN_022615,gene,no,GO:0001947
1118,FUN_022615,gene,no,GO:0002053
1119,FUN_022615,gene,no,GO:0002062
1120,FUN_022615,gene,no,GO:0003382
1121,FUN_022615,gene,no,GO:0003406
1122,FUN_022615,gene,no,GO:0003413
1123,FUN_022615,gene,no,GO:0005113
1124,FUN_022615,gene,no,GO:0005509
1125,FUN_022615,gene,no,GO:0005576
1126,FUN_022615,gene,no,GO:0005615
1127,FUN_022615,gene,no,GO:0005789
1128,FUN_022615,gene,no,GO:0005886
1129,FUN_022615,gene,no,GO:0006029
1130,FUN_022615,gene,no,GO:0007224
1131,FUN_022615,gene,no,GO:0007267
1132,FUN_022615,gene,no,GO:0007389
1133,FUN_022615,gene,no,GO:0008233
1134,FUN_022615,gene,no,GO:0008283
1135,FUN_022615,gene,no,GO:0008284
1136,FUN_022615,gene,no,GO:0009612
1137,FUN_022615,gene,no,GO:0009880
1138,FUN_022615,gene,no,GO:0010468
1139,FUN_022615,gene,no,GO:0016539
1140,FUN_022615,gene,no,GO:0016540
1141,FUN_022615,gene,no,GO:0030704
1142,FUN_022615,gene,no,GO:0031012
1143,FUN_022615,gene,no,GO:0031016
1144,FUN_022615,gene,no,GO:0032331
1145,FUN_022615,gene,no,GO:0032355
1146,FUN_022615,gene,no,GO:0032967
1147,FUN_022615,gene,no,GO:0033085
1148,FUN_022615,gene,no,GO:0033088
1149,FUN_022615,gene,no,GO:0033089
1150,FUN_022615,gene,no,GO:0034189
1151,FUN_022615,gene,no,GO:0035264
1152,FUN_022615,gene,no,GO:0035988
1153,FUN_022615,gene,no,GO:0040008
1154,FUN_022615,gene,no,GO:0042733
1155,FUN_022615,gene,no,GO:0043010
1156,FUN_022615,gene,no,GO:0043066
1157,FUN_022615,gene,no,GO:0045453
1158,FUN_022615,gene,no,GO:0045880
1159,FUN_022615,gene,no,GO:0045944
1160,FUN_022615,gene,no,GO:0046638
1161,FUN_022615,gene,no,GO:0046639
1162,FUN_022615,gene,no,GO:0048074
1163,FUN_022615,gene,no,GO:0048469
1164,FUN_022615,gene,no,GO:0048557
1165,FUN_022615,gene,no,GO:0048596
1166,FUN_022615,gene,no,GO:0048666
1167,FUN_022615,gene,no,GO:0048745
1168,FUN_022615,gene,no,GO:0050679
1169,FUN_022615,gene,no,GO:0051216
1170,FUN_022615,gene,no,GO:0060135
1171,FUN_022615,gene,no,GO:0060220
1172,FUN_022615,gene,no,GO:0060323
1173,FUN_022615,gene,no,GO:0060350
1174,FUN_022615,gene,no,GO:0061053
1175,FUN_022615,gene,no,GO:0072498
1176,FUN_022615,gene,no,GO:0090136
1177,FUN_022615,gene,no,GO:0097264
1178,FUN_022615,gene,no,GO:0097421
1179,FUN_022615,gene,no,GO:0140853
1180,FUN_022052,gene,no,GO:0005886
1181,FUN_022052,gene,no,GO:0016020
1182,FUN_022052,gene,no,GO:0042590
1183,FUN_022895,gene,no,GO:0004720
1184,FUN_022895,gene,no,GO:0005507
1185,FUN_022895,gene,no,GO:0005518
1186,FUN_022895,gene,no,GO:0005576
1187,FUN_022895,gene,no,GO:0005615
1188,FUN_022895,gene,no,GO:0018057
1189,FUN_022895,gene,no,GO:0030199
1190,FUN_022895,gene,no,GO:0048514
1191,FUN_022895,gene,no,GO:0062023
1192,FUN_023108,gene,no,GO:0000139
1193,FUN_023108,gene,no,GO:0001537
1194,FUN_023108,gene,no,GO:0001701
1195,FUN_023108,gene,no,GO:0002063
1196,FUN_023108,gene,no,GO:0006915
1197,FUN_023108,gene,no,GO:0007179
1198,FUN_023108,gene,no,GO:0007585
1199,FUN_023108,gene,no,GO:0008146
1200,FUN_023108,gene,no,GO:0009791
1201,FUN_023108,gene,no,GO:0016051
1202,FUN_023108,gene,no,GO:0030166
1203,FUN_023108,gene,no,GO:0030204
1204,FUN_023108,gene,no,GO:0030206
1205,FUN_023108,gene,no,GO:0030326
1206,FUN_023108,gene,no,GO:0030512
1207,FUN_023108,gene,no,GO:0033037
1208,FUN_023108,gene,no,GO:0036342
1209,FUN_023108,gene,no,GO:0042127
1210,FUN_023108,gene,no,GO:0042733
1211,FUN_023108,gene,no,GO:0043066
1212,FUN_023108,gene,no,GO:0047756
1213,FUN_023108,gene,no,GO:0048589
1214,FUN_023108,gene,no,GO:0048703
1215,FUN_023108,gene,no,GO:0048704
1216,FUN_023108,gene,no,GO:0050659
1217,FUN_023108,gene,no,GO:0051216
1218,FUN_023233,gene,no,GO:0004129
1219,FUN_023233,gene,no,GO:0005654
1220,FUN_023233,gene,no,GO:0005739
1221,FUN_023233,gene,no,GO:0005743
1222,FUN_023233,gene,no,GO:0005746
1223,FUN_023233,gene,no,GO:0006123
1224,FUN_023233,gene,no,GO:0006783
1225,FUN_023233,gene,no,GO:0006784
1226,FUN_023233,gene,no,GO:0007585
1227,FUN_023233,gene,no,GO:0008535
1228,FUN_023233,gene,no,GO:0016627
1229,FUN_023233,gene,no,GO:0016653
1230,FUN_023233,gene,no,GO:0020037
1231,FUN_023233,gene,no,GO:0045333
1232,FUN_023233,gene,no,GO:0060090
1233,FUN_023233,gene,no,GO:0070069
1234,FUN_023233,gene,no,GO:1902600
1235,FUN_023465,gene,no,GO:0003700
1236,FUN_023465,gene,no,GO:0004930
1237,FUN_023465,gene,no,GO:0004989
1238,FUN_023465,gene,no,GO:0005886
1239,FUN_023465,gene,no,GO:0007186
1240,FUN_023465,gene,no,GO:0007189
1241,FUN_023465,gene,no,GO:0008227
1242,FUN_023465,gene,no,GO:0009566
1243,FUN_023465,gene,no,GO:0016020
1244,FUN_023465,gene,no,GO:0030728
1245,FUN_023465,gene,no,GO:0045887
1246,FUN_023465,gene,no,GO:0071880
1247,FUN_023578,gene,no,GO:0002230
1248,FUN_023578,gene,no,GO:0002735
1249,FUN_023578,gene,no,GO:0002753
1250,FUN_023578,gene,no,GO:0003690
1251,FUN_023578,gene,no,GO:0003724
1252,FUN_023578,gene,no,GO:0003725
1253,FUN_023578,gene,no,GO:0003727
1254,FUN_023578,gene,no,GO:0005524
1255,FUN_023578,gene,no,GO:0005525
1256,FUN_023578,gene,no,GO:0005737
1257,FUN_023578,gene,no,GO:0005829
1258,FUN_023578,gene,no,GO:0005923
1259,FUN_023578,gene,no,GO:0008270
1260,FUN_023578,gene,no,GO:0009597
1261,FUN_023578,gene,no,GO:0009615
1262,FUN_023578,gene,no,GO:0010467
1263,FUN_023578,gene,no,GO:0010628
1264,FUN_023578,gene,no,GO:0015629
1265,FUN_023578,gene,no,GO:0016887
1266,FUN_023578,gene,no,GO:0030334
1267,FUN_023578,gene,no,GO:0031625
1268,FUN_023578,gene,no,GO:0032587
1269,FUN_023578,gene,no,GO:0032725
1270,FUN_023578,gene,no,GO:0032727
1271,FUN_023578,gene,no,GO:0032728
1272,FUN_023578,gene,no,GO:0032755
1273,FUN_023578,gene,no,GO:0032757
1274,FUN_023578,gene,no,GO:0032760
1275,FUN_023578,gene,no,GO:0034344
1276,FUN_023578,gene,no,GO:0039529
1277,FUN_023578,gene,no,GO:0042802
1278,FUN_023578,gene,no,GO:0043330
1279,FUN_023578,gene,no,GO:0045087
1280,FUN_023578,gene,no,GO:0045944
